Booking_ID,Booking_Date,Booking_Time,City,Vehicle_Type,Ride_Status,Pickup_Location,Drop_Location,Distance_KM,Trip_Duration_Min,Fare_Amount_INR,Surge_Multiplier,Payment_Method,Customer_Rating,Driver_Rating,Driver_ID,Customer_ID,Month,Day_of_Week,Hour,Revenue_Status
UBR108006,2025-04-07,17:04:00,Lucknow,Uber Go,Cancelled by Customer,Hazratganj,Aliganj,4.33,0,0.0,1.0,Credit Card,,,DRV1631,CUS61664,April,Monday,17,No Revenue
UBR108007,2025-08-01,15:07:00,Bengaluru,Uber XL,No Driver Found,Indiranagar,Electronic City,1.66,0,0.0,1.5,UPI,,,DRV9335,CUS78505,August,Friday,15,No Revenue
UBR108008,2025-12-20,11:33:00,Jaipur,Uber Moto,Completed,C Scheme,C Scheme,8.59,43,211.9,2.0,Credit Card,4.6,4.4,DRV3977,CUS82972,December,Saturday,11,Revenue
UBR108009,2025-11-08,20:53:00,Delhi,Uber Go,Cancelled by Driver,Dwarka,Rohini,4.41,0,0.0,1.2,UPI,,,DRV7388,CUS85660,November,Saturday,20,No Revenue
UBR108010,2025-04-10,18:55:00,Noida,Uber Moto,Completed,Greater Noida,Sector 62,15.37,72,171.8,1.0,Debit Card,3.7,4.2,DRV1950,CUS35921,April,Thursday,18,Revenue
UBR108011,2025-05-25,12:24:00,Hyderabad,Uber Go,Completed,Madhapur,Secunderabad,5.95,28,153.65,1.0,Wallet,4.9,4.2,DRV9417,CUS21581,May,Sunday,12,Revenue
UBR108012,2025-01-10,20:26:00,Pune,Uber Go,Completed,Hadapsar,Hinjewadi,11.86,62,191.29,1.0,Debit Card,4.7,3.3,DRV6264,CUS64029,January,Friday,20,Revenue
UBR108013,2025-02-13,21:51:00,Mumbai,Uber Premier,Completed,Dadar,Bandra,42.33,174,912.11,1.0,UPI,4.0,4.3,DRV5216,CUS71688,February,Thursday,21,Revenue
UBR108014,2025-09-08,15:51:00,Pune,Uber XL,Completed,Kothrud,Baner,10.34,50,369.59,1.0,UPI,5.0,4.4,DRV7701,CUS15412,September,Monday,15,Revenue
UBR108015,2025-08-15,09:06:00,Lucknow,Uber Moto,Completed,Hazratganj,Gomti Nagar,8.88,43,119.46,1.0,UPI,3.8,3.7,DRV1435,CUS67684,August,Friday,9,Revenue
UBR108016,2025-09-06,21:35:00,Chennai,Uber XL,Completed,Velachery,Velachery,17.58,90,526.85,1.0,Debit Card,5.0,4.8,DRV6556,CUS62773,September,Saturday,21,Revenue
UBR108017,2025-06-18,08:31:00,Pune,Uber XL,No Driver Found,Baner,Hinjewadi,18.94,0,0.0,1.0,Cash,,,DRV9884,CUS83093,June,Wednesday,8,No Revenue
UBR108018,2025-05-10,04:20:00,Chennai,Uber Auto,Completed,Velachery,T Nagar,10.78,47,138.17,1.0,UPI,4.9,4.4,DRV7544,CUS95085,May,Saturday,4,Revenue
UBR108019,2025-01-19,11:46:00,Ghaziabad,Uber XL,Completed,Raj Nagar,Kaushambi,2.5,25,282.1,1.5,UPI,4.4,4.2,DRV8012,CUS70040,January,Sunday,11,Revenue
UBR108020,2025-12-02,18:17:00,Chennai,Uber Auto,Completed,Anna Nagar,Anna Nagar,9.51,31,195.68,1.5,UPI,3.8,4.1,DRV4434,CUS15686,December,Tuesday,18,Revenue
UBR108021,2025-08-23,21:01:00,Noida,Uber Go,Completed,Greater Noida,Sector 62,5.89,31,190.53,1.2,UPI,4.3,4.8,DRV3137,CUS39480,August,Saturday,21,Revenue
UBR108022,2025-12-11,17:58:00,Lucknow,Uber Premier,Completed,Gomti Nagar,Charbagh,3.66,23,179.57,1.0,Debit Card,4.1,4.4,DRV3454,CUS88089,December,Thursday,17,Revenue
UBR108023,2025-01-01,22:45:00,Hyderabad,Uber Go,Completed,Secunderabad,Gachibowli,9.52,35,161.12,1.0,Debit Card,4.3,4.5,DRV5661,CUS74642,January,Wednesday,22,Revenue
UBR108024,2025-05-10,07:41:00,Mumbai,Uber Go,Completed,Powai,Powai,8.69,41,152.98,1.0,UPI,4.4,4.2,DRV4590,CUS14883,May,Saturday,7,Revenue
UBR108025,2025-01-27,05:04:00,Hyderabad,Uber Auto,Completed,Hitech City,Secunderabad,16.41,68,333.18,1.5,Cash,4.0,3.8,DRV3731,CUS32001,January,Monday,5,Revenue
UBR108026,2025-01-02,16:43:00,Noida,Uber Premier,Completed,Sector 62,Botanical Garden,3.6,18,154.5,1.0,Debit Card,4.2,4.0,DRV4817,CUS61873,January,Thursday,16,Revenue
UBR108027,2025-09-07,22:41:00,Mumbai,Uber Go,Completed,Dadar,Dadar,28.46,99,580.56,1.2,Cash,4.2,4.6,DRV2202,CUS92364,September,Sunday,22,Revenue
UBR108028,2025-08-10,15:57:00,Chennai,Uber Auto,Completed,Adyar,Velachery,12.06,47,187.73,1.0,Cash,4.2,4.9,DRV5499,CUS56786,August,Sunday,15,Revenue
UBR108029,2025-05-18,05:49:00,Lucknow,Uber Auto,Completed,Indira Nagar,Hazratganj,2.67,20,70.39,1.0,Debit Card,4.3,5.0,DRV8619,CUS34181,May,Sunday,5,Revenue
UBR108030,2025-10-02,09:59:00,Hyderabad,Uber Moto,Cancelled by Customer,Banjara Hills,Madhapur,40.9,0,0.0,1.0,Debit Card,,,DRV6411,CUS11365,October,Thursday,9,No Revenue
UBR108031,2025-05-21,09:37:00,Pune,Uber Go,Completed,Kothrud,Kothrud,6.38,31,124.51,1.0,UPI,4.3,3.3,DRV4678,CUS90119,May,Wednesday,9,Revenue
UBR108032,2025-09-13,11:27:00,Bengaluru,Uber Auto,Completed,Koramangala,Whitefield,10.17,61,140.36,1.0,Cash,3.9,4.6,DRV8531,CUS82570,September,Saturday,11,Revenue
UBR108033,2025-11-08,04:30:00,Delhi,Uber XL,Completed,Connaught Place,Karol Bagh,8.77,44,295.38,1.0,Cash,4.2,4.2,DRV7796,CUS53562,November,Saturday,4,Revenue
UBR108034,2025-04-05,21:53:00,Lucknow,Uber Go,No Driver Found,Indira Nagar,Charbagh,6.94,0,0.0,1.0,UPI,,,DRV4217,CUS67361,April,Saturday,21,No Revenue
UBR108035,2025-06-22,15:43:00,Delhi,Uber XL,Completed,Saket,Saket,20.11,100,1162.08,2.0,UPI,3.7,4.4,DRV7955,CUS71953,June,Sunday,15,Revenue
UBR108036,2025-02-26,17:23:00,Bengaluru,Uber Go,Completed,Koramangala,Electronic City,18.56,82,364.07,1.2,UPI,4.7,4.0,DRV9544,CUS55000,February,Wednesday,17,Revenue
UBR108037,2025-04-12,06:59:00,Noida,Uber Auto,Completed,Botanical Garden,Sector 137,14.71,77,303.91,1.5,Debit Card,3.8,3.9,DRV6751,CUS64442,April,Saturday,6,Revenue
UBR108038,2025-06-18,05:32:00,Bengaluru,Uber Premier,Completed,HSR Layout,Koramangala,16.22,70,415.25,1.0,UPI,4.5,4.6,DRV1655,CUS21860,June,Wednesday,5,Revenue
UBR108039,2025-03-11,16:38:00,Dehradun,Uber XL,Completed,Rajpur Road,Clock Tower,11.31,55,383.25,1.0,Debit Card,4.4,4.5,DRV4653,CUS22390,March,Tuesday,16,Revenue
UBR108040,2025-12-04,21:11:00,Dehradun,Uber Go,Cancelled by Customer,Rajpur Road,Rajpur Road,6.24,0,0.0,1.0,Cash,,,DRV4271,CUS11331,December,Thursday,21,No Revenue
UBR108041,2025-02-18,15:38:00,Bengaluru,Uber Moto,Completed,HSR Layout,Whitefield,14.2,79,156.09,1.0,Wallet,3.8,4.6,DRV1468,CUS64207,February,Tuesday,15,Revenue
UBR108042,2025-12-13,20:08:00,Delhi,Uber Go,No Driver Found,Connaught Place,Dwarka,5.83,0,0.0,1.0,Debit Card,,,DRV8219,CUS24888,December,Saturday,20,No Revenue
UBR108043,2025-01-05,19:51:00,Jaipur,Uber Auto,Completed,Jagatpura,C Scheme,5.07,40,118.69,1.5,UPI,4.5,3.7,DRV8783,CUS67686,January,Sunday,19,Revenue
UBR108044,2025-07-21,06:14:00,Chennai,Uber Premier,Completed,Guindy,Anna Nagar,20.29,83,497.83,1.0,Cash,4.6,4.0,DRV8881,CUS14475,July,Monday,6,Revenue
UBR108045,2025-07-21,08:22:00,Delhi,Uber Go,Completed,Rohini,Karol Bagh,11.79,55,189.38,1.0,Cash,3.9,4.3,DRV6118,CUS95192,July,Monday,8,Revenue
UBR108046,2025-06-28,17:43:00,Jaipur,Uber Premier,Completed,Jagatpura,C Scheme,6.56,38,357.19,1.5,UPI,4.3,3.8,DRV5186,CUS69985,June,Saturday,17,Revenue
UBR108047,2025-02-26,14:44:00,Delhi,Uber Go,Completed,Connaught Place,Dwarka,5.98,32,138.72,1.0,Cash,3.8,4.3,DRV7068,CUS33337,February,Wednesday,14,Revenue
UBR108048,2025-07-05,10:21:00,Noida,Uber Moto,Completed,Sector 18,Sector 137,9.58,51,148.2,1.0,Cash,4.4,4.3,DRV5758,CUS53595,July,Saturday,10,Revenue
UBR108049,2025-04-02,13:35:00,Mumbai,Uber Moto,Completed,Bandra,Powai,6.4,43,91.94,1.0,Cash,4.1,3.9,DRV5739,CUS11326,April,Wednesday,13,Revenue
UBR108050,2025-10-19,14:09:00,Mumbai,Uber Moto,Completed,Dadar,Andheri,16.63,83,232.48,1.2,Debit Card,4.4,4.8,DRV9054,CUS24663,October,Sunday,14,Revenue
UBR108051,2025-08-15,21:27:00,Mumbai,Uber Go,No Driver Found,Powai,Powai,13.27,0,0.0,1.0,UPI,,,DRV1819,CUS81234,August,Friday,21,No Revenue
UBR108052,2025-04-22,07:55:00,Dehradun,Uber Go,Completed,Sahastradhara,Prem Nagar,3.17,24,111.35,1.2,UPI,3.7,4.7,DRV5344,CUS49829,April,Tuesday,7,Revenue
UBR108053,2025-05-28,10:34:00,Jaipur,Uber Premier,Completed,C Scheme,C Scheme,7.37,36,245.79,1.0,UPI,4.1,4.4,DRV3821,CUS35510,May,Wednesday,10,Revenue
UBR108054,2025-09-26,15:55:00,Lucknow,Uber XL,No Driver Found,Indira Nagar,Gomti Nagar,3.92,0,0.0,1.5,UPI,,,DRV1684,CUS11893,September,Friday,15,No Revenue
UBR108055,2025-07-22,18:28:00,Hyderabad,Uber Auto,Completed,Madhapur,Madhapur,5.27,21,86.35,1.0,UPI,4.1,4.6,DRV9434,CUS74224,July,Tuesday,18,Revenue
UBR108056,2025-12-31,17:04:00,Bengaluru,Uber Moto,Completed,Indiranagar,Whitefield,6.59,32,101.07,1.0,Credit Card,4.7,3.3,DRV2581,CUS72829,December,Wednesday,17,Revenue
UBR108057,2025-12-14,22:03:00,Mumbai,Uber Premier,Completed,Dadar,Dadar,2.99,12,146.06,1.0,Credit Card,4.5,3.9,DRV6852,CUS24971,December,Sunday,22,Revenue
UBR108058,2025-12-24,19:50:00,Chennai,Uber Auto,Completed,Adyar,Guindy,3.18,16,102.43,1.2,UPI,4.1,3.5,DRV2113,CUS47044,December,Wednesday,19,Revenue
UBR108059,2025-02-25,16:14:00,Kolkata,Uber Go,Cancelled by Driver,Howrah,New Town,8.89,0,0.0,1.0,UPI,,,DRV9932,CUS77952,February,Tuesday,16,No Revenue
UBR108060,2025-10-28,09:29:00,Pune,Uber Premier,Cancelled by Customer,Baner,Kothrud,1.55,0,0.0,1.0,Cash,,,DRV7757,CUS68401,October,Tuesday,9,No Revenue
UBR108061,2025-11-12,14:59:00,Bengaluru,Uber Go,Completed,Electronic City,Whitefield,12.77,72,196.21,1.0,Debit Card,4.0,4.5,DRV8187,CUS61535,November,Wednesday,14,Revenue
UBR108062,2025-07-04,18:25:00,Dehradun,Uber XL,Completed,Clock Tower,Rajpur Road,2.21,12,264.68,1.5,UPI,4.0,4.2,DRV6988,CUS65968,July,Friday,18,Revenue
UBR108063,2025-02-23,20:22:00,Mumbai,Uber Auto,Cancelled by Customer,Borivali,Dadar,27.27,0,0.0,1.0,Debit Card,,,DRV6585,CUS52781,February,Sunday,20,No Revenue
UBR108064,2025-02-06,22:38:00,Dehradun,Uber Auto,Completed,Rajpur Road,Clock Tower,12.76,73,140.96,1.0,UPI,4.5,4.6,DRV9644,CUS19630,February,Thursday,22,Revenue
UBR108065,2025-07-30,16:28:00,Delhi,Uber Moto,Cancelled by Customer,Karol Bagh,Connaught Place,8.5,0,0.0,1.0,Wallet,,,DRV8996,CUS39023,July,Wednesday,16,No Revenue
UBR108066,2025-10-20,15:21:00,Chennai,Uber Go,Completed,Guindy,T Nagar,7.94,45,200.4,1.2,Credit Card,4.7,3.7,DRV5329,CUS85972,October,Monday,15,Revenue
UBR108067,2025-09-27,01:34:00,Bengaluru,Uber Moto,Completed,Indiranagar,HSR Layout,26.22,114,291.83,1.0,UPI,3.6,5.0,DRV2680,CUS85237,September,Saturday,1,Revenue
UBR108068,2025-12-17,06:56:00,Hyderabad,Uber Moto,Completed,Madhapur,Secunderabad,9.14,54,115.67,1.2,UPI,3.8,4.2,DRV9631,CUS29118,December,Wednesday,6,Revenue
UBR108069,2025-08-08,08:58:00,Kolkata,Uber Go,Cancelled by Customer,Howrah,Park Street,9.11,0,0.0,1.0,Credit Card,,,DRV7459,CUS53853,August,Friday,8,No Revenue
UBR108070,2025-08-16,05:47:00,Hyderabad,Uber Auto,Completed,Gachibowli,Secunderabad,6.17,24,69.47,1.0,Cash,4.5,4.1,DRV8924,CUS95180,August,Saturday,5,Revenue
UBR108071,2025-12-24,13:46:00,Hyderabad,Uber Go,Completed,Madhapur,Madhapur,11.43,50,195.24,1.0,Credit Card,4.6,4.4,DRV2832,CUS28207,December,Wednesday,13,Revenue
UBR108072,2025-07-30,11:17:00,Jaipur,Uber Auto,Cancelled by Customer,Malviya Nagar,Vaishali Nagar,2.63,0,0.0,1.2,Wallet,,,DRV2472,CUS36316,July,Wednesday,11,No Revenue
UBR108073,2025-10-25,17:34:00,Jaipur,Uber Go,Completed,C Scheme,Jagatpura,11.97,67,216.47,1.0,Cash,4.5,4.2,DRV6163,CUS46552,October,Saturday,17,Revenue
UBR108074,2025-01-01,15:45:00,Noida,Uber Premier,Completed,Greater Noida,Sector 18,6.9,36,228.56,1.0,Debit Card,4.4,3.9,DRV6568,CUS25224,January,Wednesday,15,Revenue
UBR108075,2025-01-23,16:32:00,Bengaluru,Uber Go,Completed,Electronic City,Electronic City,3.41,20,147.09,1.2,UPI,4.4,3.9,DRV1719,CUS14241,January,Thursday,16,Revenue
UBR108076,2025-10-11,14:06:00,Pune,Uber Moto,Completed,Viman Nagar,Viman Nagar,1.65,11,43.07,1.0,UPI,4.3,4.0,DRV8053,CUS33095,October,Saturday,14,Revenue
UBR108077,2025-07-07,10:33:00,Kolkata,Uber Premier,Completed,Ballygunge,Park Street,12.52,66,321.43,1.0,Debit Card,4.9,4.2,DRV1393,CUS28556,July,Monday,10,Revenue
UBR108078,2025-01-18,22:09:00,Hyderabad,Uber Premier,Completed,Madhapur,Gachibowli,5.17,24,215.8,1.2,UPI,5.0,4.4,DRV3389,CUS66870,January,Saturday,22,Revenue
UBR108079,2025-02-18,06:23:00,Chennai,Uber Premier,Completed,Guindy,Velachery,8.26,46,242.26,1.0,UPI,4.9,4.0,DRV4655,CUS23161,February,Tuesday,6,Revenue
UBR108080,2025-02-16,22:24:00,Bengaluru,Uber Go,Completed,Electronic City,Koramangala,12.1,47,244.06,1.0,Credit Card,4.3,4.1,DRV7948,CUS62085,February,Sunday,22,Revenue
UBR108081,2025-04-25,11:47:00,Mumbai,Uber XL,Completed,Dadar,Bandra,18.64,79,578.5,1.0,Cash,4.7,4.0,DRV2884,CUS85347,April,Friday,11,Revenue
UBR108082,2025-02-08,15:43:00,Mumbai,Uber Go,Cancelled by Driver,Powai,Borivali,13.88,0,0.0,1.0,Credit Card,,,DRV7711,CUS17346,February,Saturday,15,No Revenue
UBR108083,2025-08-05,07:26:00,Delhi,Uber Auto,Cancelled by Customer,Dwarka,Karol Bagh,3.57,0,0.0,1.0,Credit Card,,,DRV7227,CUS41934,August,Tuesday,7,No Revenue
UBR108084,2025-07-29,06:49:00,Jaipur,Uber Go,Completed,Jagatpura,C Scheme,18.39,66,301.12,1.0,UPI,4.1,3.8,DRV7150,CUS64856,July,Tuesday,6,Revenue
UBR108085,2025-09-19,13:05:00,Pune,Uber Moto,Completed,Kothrud,Baner,8.96,41,125.17,1.2,Wallet,4.3,4.5,DRV5148,CUS65503,September,Friday,13,Revenue
UBR108086,2025-07-30,18:58:00,Dehradun,Uber Premier,Completed,Clock Tower,ISBT,5.59,32,207.3,1.0,UPI,4.9,4.4,DRV1653,CUS43123,July,Wednesday,18,Revenue
UBR108087,2025-02-22,10:48:00,Jaipur,Uber Premier,Completed,C Scheme,C Scheme,12.44,50,358.74,1.0,Cash,4.0,4.1,DRV6553,CUS97045,February,Saturday,10,Revenue
UBR108088,2025-10-08,16:07:00,Delhi,Uber Go,Completed,Dwarka,Connaught Place,6.14,30,147.08,1.0,Wallet,4.1,3.9,DRV6820,CUS76982,October,Wednesday,16,Revenue
UBR108089,2025-12-21,10:20:00,Ghaziabad,Uber Go,Completed,Kaushambi,Crossings Republik,2.36,8,80.99,1.0,Credit Card,4.3,4.5,DRV1435,CUS42701,December,Sunday,10,Revenue
UBR108090,2025-11-17,12:40:00,Noida,Uber Moto,Completed,Sector 137,Sector 18,21.01,98,197.59,1.0,Credit Card,4.3,4.3,DRV9288,CUS43761,November,Monday,12,Revenue
UBR108091,2025-05-13,21:18:00,Hyderabad,Uber XL,Completed,Secunderabad,Hitech City,3.8,23,180.15,1.0,UPI,4.9,4.3,DRV8471,CUS76780,May,Tuesday,21,Revenue
UBR108092,2025-09-21,20:33:00,Kolkata,Uber Go,Completed,Park Street,Ballygunge,6.06,45,159.29,1.0,UPI,4.6,4.6,DRV4172,CUS51071,September,Sunday,20,Revenue
UBR108093,2025-10-22,15:38:00,Dehradun,Uber XL,Completed,Clock Tower,Sahastradhara,11.99,68,405.69,1.0,Debit Card,4.1,4.3,DRV4917,CUS43896,October,Wednesday,15,Revenue
UBR108094,2025-04-21,09:42:00,Kolkata,Uber Moto,Completed,Howrah,Ballygunge,18.35,88,237.96,1.2,UPI,4.3,4.2,DRV6237,CUS81334,April,Monday,9,Revenue
UBR108095,2025-02-12,08:22:00,Ghaziabad,Uber Moto,Completed,Vaishali,Raj Nagar,7.86,35,190.02,2.0,UPI,4.3,4.7,DRV2551,CUS97802,February,Wednesday,8,Revenue
UBR108096,2025-12-04,22:12:00,Delhi,Uber Auto,Completed,Karol Bagh,Connaught Place,5.66,20,118.44,1.0,UPI,3.8,4.1,DRV9856,CUS19570,December,Thursday,22,Revenue
UBR108097,2025-08-26,08:41:00,Mumbai,Uber Premier,Completed,Andheri,Dadar,3.28,21,155.04,1.0,UPI,3.9,3.8,DRV5836,CUS36735,August,Tuesday,8,Revenue
UBR108098,2025-09-04,19:46:00,Hyderabad,Uber XL,Completed,Banjara Hills,Secunderabad,14.92,91,460.06,1.0,Cash,4.7,4.2,DRV4278,CUS68126,September,Thursday,19,Revenue
UBR108099,2025-01-04,12:52:00,Kolkata,Uber Go,Completed,Ballygunge,Salt Lake,2.91,13,97.32,1.0,Credit Card,4.0,5.0,DRV3410,CUS21018,January,Saturday,12,Revenue
UBR108100,2025-12-30,23:38:00,Noida,Uber Auto,Completed,Sector 18,Sector 18,7.3,35,96.95,1.2,Cash,4.4,3.9,DRV6679,CUS46837,December,Tuesday,23,Revenue
UBR108101,2025-12-15,12:27:00,Dehradun,Uber XL,Cancelled by Driver,ISBT,ISBT,11.62,0,0.0,1.0,UPI,,,DRV7744,CUS94977,December,Monday,12,No Revenue
UBR108102,2025-12-16,12:05:00,Hyderabad,Uber Go,Completed,Banjara Hills,Secunderabad,8.13,39,163.43,1.0,Cash,3.6,4.1,DRV5218,CUS66921,December,Tuesday,12,Revenue
UBR108103,2025-11-08,17:56:00,Delhi,Uber Auto,Completed,Connaught Place,Dwarka,18.77,92,272.49,1.0,Wallet,3.4,4.1,DRV5247,CUS72277,November,Saturday,17,Revenue
UBR108104,2025-06-22,22:11:00,Lucknow,Uber Go,Completed,Hazratganj,Aliganj,14.25,67,290.44,1.2,Credit Card,4.2,4.6,DRV8194,CUS74878,June,Sunday,22,Revenue
UBR108105,2025-07-12,23:02:00,Pune,Uber Moto,Completed,Viman Nagar,Viman Nagar,12.11,64,153.25,1.0,UPI,4.4,4.0,DRV6785,CUS21874,July,Saturday,23,Revenue
UBR108106,2025-01-03,18:47:00,Mumbai,Uber Go,Cancelled by Customer,Bandra,Borivali,3.01,0,0.0,1.0,UPI,,,DRV1538,CUS36224,January,Friday,18,No Revenue
UBR108107,2025-10-05,19:19:00,Chennai,Uber Auto,Completed,Adyar,Velachery,10.89,47,178.12,1.0,UPI,4.0,4.3,DRV7775,CUS51428,October,Sunday,19,Revenue
UBR108108,2025-02-25,16:40:00,Lucknow,Uber Auto,Completed,Charbagh,Indira Nagar,19.25,61,272.34,1.0,UPI,4.9,4.7,DRV2236,CUS25124,February,Tuesday,16,Revenue
UBR108109,2025-10-01,19:41:00,Lucknow,Uber Go,Completed,Hazratganj,Hazratganj,4.7,21,130.88,1.2,UPI,3.8,3.9,DRV6399,CUS77413,October,Wednesday,19,Revenue
UBR108110,2025-06-25,20:44:00,Chennai,Uber Moto,Completed,Guindy,Guindy,10.27,43,141.09,1.2,Cash,4.7,4.6,DRV6031,CUS92143,June,Wednesday,20,Revenue
UBR108111,2025-04-26,14:07:00,Bengaluru,Uber Go,Cancelled by Customer,HSR Layout,Koramangala,5.62,0,0.0,1.2,UPI,,,DRV7569,CUS38796,April,Saturday,14,No Revenue
UBR108112,2025-03-25,17:25:00,Dehradun,Uber XL,Completed,Prem Nagar,ISBT,6.01,35,289.96,1.0,UPI,3.9,4.5,DRV9049,CUS36476,March,Tuesday,17,Revenue
UBR108113,2025-06-08,15:37:00,Pune,Uber Auto,Completed,Baner,Viman Nagar,5.58,30,94.17,1.0,UPI,4.1,4.3,DRV2475,CUS62235,June,Sunday,15,Revenue
UBR108114,2025-10-13,16:27:00,Hyderabad,Uber Auto,Completed,Banjara Hills,Hitech City,3.89,13,104.14,1.2,UPI,4.5,4.4,DRV5495,CUS12342,October,Monday,16,Revenue
UBR108115,2025-03-21,21:34:00,Bengaluru,Uber Moto,Completed,Electronic City,Electronic City,1.55,18,33.37,1.0,UPI,4.5,4.5,DRV7508,CUS49363,March,Friday,21,Revenue
UBR108116,2025-03-07,12:43:00,Jaipur,Uber Go,Completed,C Scheme,C Scheme,9.64,52,197.2,1.0,UPI,4.9,4.2,DRV1735,CUS20892,March,Friday,12,Revenue
UBR108117,2025-07-28,09:40:00,Bengaluru,Uber Premier,Completed,Whitefield,Whitefield,2.73,16,168.81,1.2,Cash,4.8,4.7,DRV9106,CUS17282,July,Monday,9,Revenue
UBR108118,2025-01-10,14:40:00,Mumbai,Uber XL,Completed,Powai,Borivali,16.03,72,495.95,1.0,UPI,4.8,3.9,DRV1621,CUS99624,January,Friday,14,Revenue
UBR108119,2025-07-18,09:42:00,Chennai,Uber Auto,Completed,Guindy,Adyar,20.69,96,235.24,1.0,Debit Card,4.0,4.1,DRV8116,CUS32725,July,Friday,9,Revenue
UBR108120,2025-02-28,15:37:00,Bengaluru,Uber Auto,Completed,Electronic City,Koramangala,27.07,90,324.43,1.0,Wallet,3.8,3.7,DRV3128,CUS15155,February,Friday,15,Revenue
UBR108121,2025-08-22,21:01:00,Pune,Uber Premier,Completed,Hinjewadi,Viman Nagar,15.41,66,498.24,1.2,Credit Card,3.9,4.6,DRV7672,CUS95428,August,Friday,21,Revenue
UBR108122,2025-11-03,17:06:00,Delhi,Uber Moto,No Driver Found,Connaught Place,Rohini,14.32,0,0.0,1.5,UPI,,,DRV7620,CUS11038,November,Monday,17,No Revenue
UBR108123,2025-09-01,20:40:00,Pune,Uber Moto,Cancelled by Driver,Kothrud,Hadapsar,4.64,0,0.0,1.0,UPI,,,DRV1513,CUS10133,September,Monday,20,No Revenue
UBR108124,2025-02-23,08:24:00,Bengaluru,Uber XL,Completed,Electronic City,Whitefield,6.91,40,262.67,1.0,UPI,3.9,4.0,DRV8642,CUS45655,February,Sunday,8,Revenue
UBR108125,2025-12-03,21:50:00,Delhi,Uber Moto,Completed,Dwarka,Connaught Place,2.46,17,58.42,1.0,UPI,3.8,4.6,DRV5894,CUS30907,December,Wednesday,21,Revenue
UBR108126,2025-01-09,16:49:00,Mumbai,Uber Go,Cancelled by Driver,Powai,Borivali,13.91,0,0.0,1.0,UPI,,,DRV2641,CUS17469,January,Thursday,16,No Revenue
UBR108127,2025-04-11,02:31:00,Ghaziabad,Uber Go,Completed,Vaishali,Kaushambi,5.29,29,103.91,1.0,UPI,4.4,4.2,DRV2087,CUS14327,April,Friday,2,Revenue
UBR108128,2025-10-22,17:11:00,Noida,Uber Auto,Completed,Sector 18,Botanical Garden,16.82,83,247.24,1.0,UPI,4.2,3.9,DRV8065,CUS60831,October,Wednesday,17,Revenue
UBR108129,2025-07-22,22:52:00,Mumbai,Uber Moto,Completed,Borivali,Borivali,3.86,20,62.3,1.2,Debit Card,3.7,4.2,DRV8626,CUS92784,July,Tuesday,22,Revenue
UBR108130,2025-06-02,06:10:00,Lucknow,Uber Go,Completed,Indira Nagar,Indira Nagar,5.19,19,112.63,1.0,UPI,4.7,4.3,DRV4529,CUS47710,June,Monday,6,Revenue
UBR108131,2025-04-20,16:09:00,Pune,Uber Go,Cancelled by Customer,Baner,Viman Nagar,9.26,0,0.0,1.0,UPI,,,DRV4866,CUS36381,April,Sunday,16,No Revenue
UBR108132,2025-11-18,21:54:00,Dehradun,Uber XL,Cancelled by Customer,Clock Tower,Prem Nagar,14.88,0,0.0,1.0,UPI,,,DRV2176,CUS87901,November,Tuesday,21,No Revenue
UBR108133,2025-09-23,00:34:00,Hyderabad,Uber Go,Cancelled by Driver,Madhapur,Banjara Hills,3.56,0,0.0,1.0,UPI,,,DRV6723,CUS55645,September,Tuesday,0,No Revenue
UBR108134,2025-06-01,17:43:00,Jaipur,Uber Auto,Completed,Mansarovar,Vaishali Nagar,2.24,18,48.62,1.0,UPI,3.7,4.2,DRV6131,CUS22042,June,Sunday,17,Revenue
UBR108135,2025-03-24,14:03:00,Delhi,Uber Go,Completed,Connaught Place,Karol Bagh,9.66,43,193.27,1.0,Cash,4.1,5.0,DRV2426,CUS18686,March,Monday,14,Revenue
UBR108136,2025-05-14,11:41:00,Hyderabad,Uber Auto,Completed,Banjara Hills,Madhapur,3.34,24,106.14,1.2,UPI,3.8,4.5,DRV3554,CUS59997,May,Wednesday,11,Revenue
UBR108137,2025-11-22,17:01:00,Dehradun,Uber Auto,Cancelled by Customer,Prem Nagar,Rajpur Road,2.4,0,0.0,1.0,Credit Card,,,DRV4277,CUS41369,November,Saturday,17,No Revenue
UBR108138,2025-06-09,05:43:00,Kolkata,Uber XL,Completed,Howrah,Salt Lake,4.93,19,268.68,1.2,UPI,4.8,4.6,DRV9989,CUS69284,June,Monday,5,Revenue
UBR108139,2025-02-08,19:27:00,Bengaluru,Uber XL,No Driver Found,Indiranagar,Koramangala,10.77,0,0.0,1.0,Credit Card,,,DRV6400,CUS74145,February,Saturday,19,No Revenue
UBR108140,2025-06-25,00:42:00,Mumbai,Uber Go,Cancelled by Driver,Bandra,Bandra,16.17,0,0.0,1.0,Credit Card,,,DRV1342,CUS79811,June,Wednesday,0,No Revenue
UBR108141,2025-01-13,11:45:00,Jaipur,Uber Auto,Completed,Mansarovar,Vaishali Nagar,2.5,21,32.13,1.0,Wallet,4.4,4.3,DRV2573,CUS57688,January,Monday,11,Revenue
UBR108142,2025-11-11,15:46:00,Pune,Uber Moto,Completed,Baner,Viman Nagar,11.68,43,138.84,1.0,UPI,3.0,5.0,DRV1710,CUS45803,November,Tuesday,15,Revenue
